ram_gb,storage_gb,screen_size_inch,brand_grouped,model_grouped,cpu_brand,cpu_tier,gpu_tier,storage_type_clean,condition_clean,warranty_status,brand_is_rare,model_is_rare,ram_missing,storage_missing,screen_missing,cpu_missing,gpu_missing,ram_suspicious,storage_suspicious,screen_suspicious,potential_dedicated_gpu,repair_mismatch,is_soft_duplicate_spec,target_price,log_target_price,source,no_info_brand,no_info_model,no_info_cpu_brand,no_info_cpu_tier,no_info_gpu
16.0,512.0,14.0,Lenovo,Other,Intel,Upper-mid,Other,SSD,Mới,not_active,False,,False,False,False,False,False,False,False,False,False,False,True,26800000.0,17.103912482794517,websach,0,1,0,0,1
8.0,256.0,14.0,Dell,Other,AMD,Mid-range,AMD Radeon,SSD,Mới,not_active,False,,False,False,False,False,False,False,False,False,False,False,True,17399000.0,16.67192334874342,websach,0,1,0,0,0
16.0,512.0,17.0,Dell,Other,Intel,Upper-mid,Other RTX,SSD,Mới,not_active,False,,False,False,False,False,False,False,False,False,False,False,False,46490000.0,17.65474781517677,websach,0,1,0,0,0
15.0,512.0,13.3,HP,Other,AMD,Upper-mid,AMD Radeon,SSD,Mới,not_active,False,,False,False,False,False,False,False,False,False,False,False,False,25790000.0,17.065497416632244,websach,0,1,0,0,0
8.0,500.0,15.6,ASUS,Other,Intel,Mid-range,Other,HDD,Mới,not_active,False,,False,False,False,False,False,False,False,False,False,False,False,9490000.0,16.065749275960183,websach,0,1,0,0,1
8.0,512.0,14.0,ASUS,Other,Intel,Upper-mid,Intel Integrated,SSD,Mới,not_active,False,,False,False,False,False,False,False,False,False,False,False,False,19899000.0,16.806180087429585,websach,0,1,0,0,0
32.0,512.0,14.0,Lenovo,Other,Intel,Mid-range,Other,SSD,Mới,not_active,False,,False,False,False,False,False,False,False,False,False,False,True,24490000.0,17.01377546976134,websach,0,1,0,0,1
32.0,1024.0,14.0,Lenovo,Other,Other,Other,Intel Integrated,SSD,Mới,not_active,False,,False,False,False,True,False,False,False,False,False,False,True,39350000.0,17.488006558240645,websach,0,1,1,1,0
8.0,512.0,15.6,Dell,Other,Intel,Upper-mid,GTX,SSD,Mới,not_active,False,,False,False,False,False,False,False,False,False,False,False,True,25499000.0,17.054149832890648,websach,0,1,0,0,0
16.0,512.0,14.0,ASUS,Other,Intel,Mid-range,Intel Integrated,SSD,Mới,not_active,False,,False,False,False,False,False,False,False,False,False,False,True,14090000.0,16.460975954847182,websach,0,1,0,0,0
4.0,128.0,11.6,ASUS,Other,Intel,Low-end,Intel Integrated,SSD,Mới,not_active,False,,False,False,False,False,False,False,False,False,False,False,True,6590000.0,15.701064058223746,websach,0,1,0,0,0
32.0,1024.0,14.5,Lenovo,Other,Other,Other,Other RTX,HDD,Mới,not_active,False,,False,False,False,True,False,False,False,False,False,False,True,40699000.0,17.521714104657033,websach,0,1,1,1,0
16.0,512.0,16.0,Gigabyte,Other,Intel,Upper-mid,RTX 5000,SSD,Mới,not_active,False,,False,False,False,False,False,False,False,False,False,False,True,25890000.0,17.06936739035267,websach,0,1,0,0,0
8.0,256.0,14.0,Lenovo,Other,Intel,Mid-range,Intel Integrated,SSD,Mới,not_active,False,,False,False,False,False,False,False,False,False,False,False,False,12650000.0,16.353167852189184,websach,0,1,0,0,0
24.0,1024.0,15.3,Apple,Other,Apple,Mid-range,Apple GPU,SSD,Mới,not_active,False,,False,False,False,False,False,False,False,False,False,False,False,45990000.0,17.643934561259965,websach,0,1,0,0,0
8.0,,,Other,Other,Intel,Entry,Intel Integrated,Other,Mới,not_active,False,,False,True,True,False,False,False,False,False,False,False,True,14400000.0,16.48273883399067,websach,1,1,0,0,0
32.0,1024.0,14.0,ASUS,Other,Other,Other,Intel Integrated,SSD,Mới,not_active,False,,False,False,False,True,False,False,False,False,False,False,False,25490000.0,17.053796815583368,websach,0,1,1,1,0
8.0,2048.0,15.6,Dell,Other,Intel,Mid-range,Other,HDD,Mới,not_active,False,,False,False,False,False,True,False,False,False,False,False,False,17980000.0,16.7047706426251,websach,0,1,0,0,1
24.0,512.0,14.0,HP,Other,Intel,Mid-range,Intel Integrated,SSD,Mới,not_active,False,,False,False,False,False,False,False,False,False,False,False,False,21590000.0,16.88774084880873,websach,0,1,0,0,0
8.0,,14.0,Other,Other,Intel,Mid-range,Intel Integrated,Other,Mới,not_active,False,,False,True,False,False,False,False,False,False,False,False,True,33000000.0,17.312018149733785,websach,1,1,0,0,0
32.0,1024.0,16.0,ASUS,Other,Intel,High-end,RTX 4000,SSD,Mới,not_active,False,,False,False,False,False,False,False,False,False,False,False,True,40799000.0,17.524168153780504,websach,0,1,0,0,0
8.0,512.0,15.6,MSI,Other,Intel,Mid-range,Intel Integrated,SSD,Mới,not_active,False,,False,False,False,False,False,False,False,False,False,False,True,12663000.0,16.35419499240297,websach,0,1,0,0,0
32.0,512.0,14.0,Lenovo,Other,Other,Other,Intel Integrated,SSD,Mới,not_active,False,,False,False,False,True,False,False,False,False,False,False,True,27900000.0,17.14413728263389,websach,0,1,1,1,0
8.0,512.0,17.3,MSI,Other,Intel,Upper-mid,Other RTX,SSD,Mới,not_active,False,,False,False,False,False,False,False,False,False,False,False,True,26690000.0,17.099799558847923,websach,0,1,0,0,0
8.0,256.0,15.6,MSI,Other,Intel,Mid-range,Other,SSD,Mới,not_active,False,,False,False,False,False,True,False,False,False,False,False,False,21590000.0,16.88774084880873,websach,0,1,0,0,1
4.0,128.0,12.3,Microsoft,Other,Intel,Entry,Intel Integrated,SSD,Mới,not_active,False,,False,False,False,False,False,False,False,False,False,False,False,12650000.0,16.353167852189184,websach,0,1,0,0,0
16.0,512.0,14.0,Dell,Other,Intel,Other,Intel Integrated,SSD,Mới,not_active,False,,False,False,False,False,False,False,False,False,False,False,False,15990000.0,16.587474147349223,websach,0,1,0,1,0
16.0,256.0,12.0,Other,Other,Qualcomm,Mid-range,Other,SSD,Mới,not_active,True,,False,False,False,False,False,False,False,False,False,False,False,18999000.0,16.759896956801025,websach,1,1,0,0,1
4.0,512.0,14.0,HP,Other,Intel,Entry,Intel Integrated,SSD,Mới,not_active,False,,False,False,False,False,False,False,False,False,False,False,True,11580000.0,16.264790116464905,websach,0,1,0,0,0
