origin_clean,origin_missing_or_unknown,brand_clean,brand_mismatch_title,model_clean,model_recovered,_ram_gb,_storage_gb,_screen_size_inch,_title_ram_gb,_title_storage_gb,_title_cpu,_title_screen_size_inch,_ram_gb_filled,_storage_gb_filled,_screen_size_inch_filled,ram_missing,storage_capacity_missing,screen_missing,ram_suspicious,storage_missing_all,cpu_missing,cpu_brand,cpu_tier,gpu_missing,gpu_tier,potential_dedicated_gpu,warranty_months,warranty_status,has_warranty,storage_type_clean,was_storage_type_imputed,condition_clean,repair_mismatch,condition_warranty_inconsistent,brand_grouped,model_grouped,brand_is_rare,model_is_rare,_price
Mỹ,False,Apple,False,Macbook pro m4,Macbook pro m4,16.0,512.0,13.95,16.0,512.0,m4,14.0,16.0,512.0,13.95,False,False,False,False,False,False,Apple,Mid,False,Integrated - Intel,False,6.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,Other,False,True,31390000.0
Unknown,True,Dell,False,Vostro 14 3000,Vostro 14 3000,16.0,480.0,,16.0,,i5-1335u,,16.0,480.0,,False,False,True,False,False,False,Intel,Mid,True,Missing,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Other,False,True,15000000.0
Unknown,True,HP,False,Zbook 14,Zbook 14,8.0,256.0,13.95,8.0,256.0,Unknown,14.0,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,True,Missing,False,6.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Other,False,True,9900000.0
Unknown,True,Dell,False,Latitude 13 5000,Latitude 13 5000,8.0,256.0,13.95,8.0,256.0,i5-8265u,13.3,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Other,False,True,5500000.0
Unknown,True,HP,False,Pavilion,Pavilion,8.0,512.0,15.95,8.0,512.0,i5 1335u,15.6,8.0,512.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Other,False,True,11500000.0
Unknown,True,Apple,False,MacBook Air,MacBook Air,,,,4.0,128.0,Unknown,,4.0,128.0,,True,True,True,False,True,True,Unknown,Missing,True,Missing,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Air,False,False,2450000.0
Việt Nam,False,Acer,False,Aspire 5,Aspire 5,8.0,512.0,15.95,8.0,512.0,Unknown,,8.0,512.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,0.0,Expired,False,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Acer,Other,False,True,5900000.0
Việt Nam,False,ASUS,False,TUF Gaming,TUF Gaming,16.0,512.0,15.95,,,Unknown,,16.0,512.0,15.95,False,False,False,False,False,False,AMD,Mid,False,Dedicated - Other/Entry,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,TUF Gaming,False,False,10000000.0
Unknown,True,HP,False,Dòng Khác,Dòng Khác,8.0,256.0,13.95,8.0,256.0,Unknown,14.0,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Dòng Khác,False,False,7500000.0
Other,False,ASUS,False,ROG Strix G,ROG Strix G,16.0,512.0,15.95,,,Unknown,,16.0,512.0,15.95,False,False,False,False,False,False,AMD,Upper-mid,False,Dedicated - Other/Entry,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,Other,False,True,13990000.0
Unknown,True,Lenovo,False,ThinkPad,ThinkPad,16.0,256.0,13.95,,,Unknown,,16.0,256.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,ThinkPad,False,False,5900000.0
Mỹ,False,Microsoft,False,Surface Laptop Studio,Surface Laptop Studio,16.0,512.0,13.95,,512.0,Unknown,,16.0,512.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,3.0,Active,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Microsoft,Other,False,True,19500000.0
Mỹ,False,Dell,False,Latitude,Latitude,16.0,256.0,15.95,16.0,,i7 9850h,,16.0,256.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude,False,False,7800000.0
Unknown,True,Lenovo,False,ThinkPad,ThinkPad,8.0,256.0,13.95,8.0,256.0,i7-7600u,14.0,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,6.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,ThinkPad,False,False,4600000.0
Unknown,True,Acer,False,Nitro 5,Nitro 5,16.0,512.0,,16.0,512.0,i5-11400h,,16.0,512.0,,False,False,True,False,False,False,Intel,Mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Acer,Nitro 5,False,False,10699000.0
Nhật Bản,False,Dell,False,Vostro 15 3000,Vostro 15 3000,8.0,256.0,15.95,8.0,,Unknown,,8.0,256.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Other,False,True,7500000.0
Unknown,True,Lenovo,False,Dòng Khác,ThinkPad,16.0,256.0,15.95,16.0,,Unknown,,16.0,256.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Dòng Khác,False,False,11300000.0
Việt Nam,False,Acer,False,Aspire Nitro V15,Aspire Nitro V15,,,15.95,,,Unknown,,,,15.95,True,True,False,False,True,True,Unknown,Missing,False,Dedicated - Other/Entry,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Acer,Other,False,True,14000000.0
Mỹ,False,Microsoft,False,Surface Pro 9,Surface Pro 9,16.0,256.0,13.95,16.0,256.0,Unknown,,16.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Microsoft,Other,False,True,18500000.0
Mỹ,False,Dell,False,Latitude,Latitude,8.0,256.0,15.95,,,i5 10310,,8.0,256.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude,False,False,6000000.0
Other,False,ASUS,False,Dòng Khác,Dòng Khác,8.0,128.0,15.95,2.0,,Unknown,,8.0,128.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Active,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,Dòng Khác,False,False,3050000.0
Nhật Bản,False,Sony,False,Vaio Series,Vaio Series,8.0,250.0,,4.0,,Unknown,,8.0,250.0,,False,False,True,False,False,True,Unknown,Missing,False,Dedicated - Other/Entry,False,,Manufacturer,True,Unknown,False,Đã sử dụng (qua sửa chữa),False,False,Sony,Other,False,True,1000000.0
Mỹ,False,Dell,False,Precision,Precision,16.0,512.0,15.95,,,i7-8850h,15.6,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Precision,False,False,8500000.0
Unknown,True,Dell,False,Precision,Precision,32.0,1024.0,,,,Unknown,,32.0,1024.0,,False,False,True,False,False,False,Intel,Upper-mid,False,Unclear,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Precision,False,False,15000000.0
Other,False,ASUS,False,ROG Strix,ROG Strix,16.0,1024.0,15.95,,1024.0,i7-8750h,,16.0,1024.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,0.0,Expired,False,SSD,False,Đã sử dụng (qua sửa chữa),False,False,ASUS,ROG Strix,False,False,6500000.0
Mỹ,False,Apple,False,Macbook pro m4 max,Macbook pro m4 max,,1024.0,15.95,,1024.0,m4 max,,,1024.0,15.95,False,False,False,True,False,False,Apple,High,False,Integrated - Intel,False,13.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,Other,False,True,59900000.0
Unknown,True,Dell,False,Latitude,Latitude,8.0,256.0,13.95,8.0,256.0,i7-8665u,14.0,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude,False,False,6000000.0
Unknown,True,Dell,False,XPS,XPS,16.0,256.0,13.95,16.0,256.0,Unknown,13.4,16.0,256.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,6.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Other,False,True,12500000.0
Mỹ,False,Dell,False,Latitude 13 5000,Latitude 13 5000,32.0,512.0,13.95,32.0,512.0,Unknown,13.3,32.0,512.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Other,False,True,10500000.0
Việt Nam,False,ASUS,False,TUF Gaming,TUF Gaming,16.0,512.0,17.95,16.0,512.0,Unknown,17.0,16.0,512.0,17.95,False,False,False,False,False,False,AMD,Upper-mid,False,Dedicated - Other/Entry,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,TUF Gaming,False,False,8500000.0
Unknown,True,HP,False,Pavilion 15,Pavilion 15,16.0,512.0,15.95,16.0,512.0,Unknown,15.6,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Pavilion 15,False,False,12000000.0
Unknown,True,Apple,False,MacBook Pro,MacBook Pro,16.0,750.0,15.95,,750.0,Unknown,15.0,16.0,750.0,15.95,False,False,False,False,False,True,Unknown,Missing,True,Missing,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Pro,False,False,7000000.0
Unknown,True,ASUS,False,Vivobook 15,Vivobook 15,16.0,512.0,15.95,16.0,,i5-13500h,,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,Vivobook 15,False,False,11900000.0
Mỹ,False,ASUS,False,TUF Gaming,TUF Gaming,16.0,512.0,15.95,16.0,512.0,Unknown,,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Dedicated - Other/Entry,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,TUF Gaming,False,False,9990000.0
Nhật Bản,False,Dell,False,Dòng Khác,Dòng Khác,8.0,256.0,15.95,8.0,256.0,Unknown,15.6,8.0,256.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Unclear,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Dòng Khác,False,False,5000000.0
Unknown,True,Dell,False,Latitude,Latitude,16.0,512.0,13.95,16.0,,Unknown,,16.0,512.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,12.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude,False,False,10900000.0
Nhật Bản,False,Dell,False,Dòng Khác,Latitude,8.0,256.0,13.95,8.0,256.0,Unknown,,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Dòng Khác,False,False,4100000.0
Unknown,True,Lenovo,False,Dòng Khác,LOQ,16.0,512.0,15.95,12.0,512.0,Unknown,,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Dedicated - Other/Entry,False,12.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Dòng Khác,False,False,16800000.0
Mỹ,False,Apple,False,Macbook air m4,Macbook air m4,16.0,256.0,15.95,16.0,256.0,m4,,16.0,256.0,15.95,False,False,False,False,False,False,Apple,Mid,False,Integrated - Intel,False,,Active,True,SSD,False,Mới,False,False,Apple,Macbook air m4,False,False,28900000.0
Unknown,True,Hãng khác,True,Dòng Khác,Latitude,8.0,256.0,13.95,,,Unknown,,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,3.0,Active,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Hãng khác,Dòng Khác,False,False,7900000.0
Unknown,True,Microsoft,False,Surface Laptop 4,Surface Laptop 4,16.0,512.0,13.95,16.0,512.0,Unknown,,16.0,512.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Microsoft,Other,False,True,8900000.0
Unknown,True,HP,False,Dòng Khác,Dòng Khác,8.0,256.0,15.95,8.0,256.0,Unknown,,8.0,256.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,0.0,Expired,False,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Dòng Khác,False,False,6200000.0
Việt Nam,False,ASUS,False,A Series,A Series,8.0,256.0,13.95,,,i5 8250u,,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,0.0,Expired,False,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,Other,False,True,3400000.0
Unknown,True,Dell,False,Dòng Khác,Latitude,16.0,256.0,13.95,16.0,256.0,Unknown,13.0,16.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Dòng Khác,False,False,6500000.0
Mỹ,False,Dell,False,Dòng Khác,Dòng Khác,16.0,512.0,15.95,16.0,,i7 11850h,,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,6.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Dòng Khác,False,False,12300000.0
Việt Nam,False,Apple,False,Macbook pro m4 pro,Macbook pro m4 pro,48.0,1024.0,15.95,48.0,1024.0,m4 pro,16.0,48.0,1024.0,15.95,False,False,False,False,False,False,Apple,Upper-mid,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,Other,False,True,63500000.0
Unknown,True,ASUS,False,Dòng Khác,Dòng Khác,,,,,,Unknown,,,,,True,True,True,False,True,True,Unknown,Missing,True,Missing,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,Dòng Khác,False,False,500000.0
Mỹ,False,Dell,False,Precision 15 5000,Precision 15 5000,16.0,512.0,15.95,16.0,512.0,i7-10875h,,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Other,False,True,13800000.0
Unknown,True,MSI,False,Bravo 15,Bravo 15,16.0,512.0,15.95,16.0,512.0,Unknown,,16.0,512.0,15.95,False,False,False,False,False,False,AMD,Upper-mid,False,Integrated - AMD Radeon,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,MSI,Other,False,True,10990000.0
Trung Quốc,False,Lenovo,False,ThinkPad,ThinkPad,8.0,128.0,13.95,8.0,,Unknown,,8.0,128.0,13.95,False,False,False,False,False,False,Intel,Mid,True,Missing,False,0.0,Expired,False,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,ThinkPad,False,False,3000000.0
Unknown,True,Hãng khác,False,Dòng Khác,Dòng Khác,16.0,256.0,13.95,16.0,,Unknown,14.0,16.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Hãng khác,Dòng Khác,False,False,5900000.0
Việt Nam,False,Acer,False,Aspire 3,Aspire 3,8.0,256.0,15.95,,,Unknown,,8.0,256.0,15.95,False,False,False,False,False,False,Intel,Low,False,Integrated - Intel,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Acer,Other,False,True,3890000.0
Unknown,True,Dell,False,Latitude E Series,Latitude E Series,8.0,256.0,11.95,8.0,256.0,Unknown,12.5,8.0,256.0,11.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude E Series,False,False,2500000.0
Việt Nam,False,MSI,False,Gaming Thin GF,Gaming Thin GF,8.0,512.0,15.95,8.0,512.0,i7-11800h,15.6,8.0,512.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,MSI,Gaming Thin GF,False,False,11800000.0
Unknown,True,ASUS,False,X Series,X Series,2.0,,,,,n3540,,2.0,,,False,True,True,False,True,False,Intel,Low,True,Missing,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,X Series,False,False,1000000.0
Unknown,True,Apple,False,MacBook Air M1,MacBook Air M1,8.0,256.0,,,,m1,,8.0,256.0,,False,False,True,False,False,False,Apple,Mid,True,Missing,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Air M1,False,False,9200000.0
Unknown,True,Dell,False,Gaming G15,Gaming G15,8.0,512.0,15.95,,,Unknown,,8.0,512.0,15.95,False,False,False,False,False,False,AMD,Mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Other,False,True,13700000.0
Unknown,True,Apple,False,MacBook Pro,MacBook Pro,16.0,512.0,13.95,16.0,512.0,Unknown,13.3,16.0,512.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,True,Missing,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Pro,False,False,8000000.0
Unknown,True,MSI,False,Gaming Thin GF,Gaming Thin GF,8.0,512.0,15.95,8.0,512.0,i7-10750h,15.6,8.0,512.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,MSI,Gaming Thin GF,False,False,9000000.0
Unknown,True,MSI,False,Dòng Khác,Dòng Khác,,512.0,,24.0,512.0,i7-11800h,,24.0,512.0,,True,False,True,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,MSI,Dòng Khác,False,False,11300000.0
Mỹ,False,Lenovo,False,Legion Pro 5,Legion Pro 5,16.0,1024.0,15.95,,,Unknown,,16.0,1024.0,15.95,False,False,False,False,False,False,AMD,High,False,Dedicated - Other/Entry,False,12.0,Active,True,SSD,False,Mới,False,False,Lenovo,Other,False,True,29500000.0
Nhật Bản,False,Dell,False,Latitude,Latitude,8.0,256.0,13.95,8.0,256.0,i5-10310u,,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude,False,False,7200000.0
Unknown,True,Dell,False,Latitude,Latitude,8.0,250.0,11.95,8.0,256.0,i7-5600u,,8.0,250.0,11.95,False,False,False,False,False,False,Intel,Upper-mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude,False,False,2500000.0
Mỹ,False,Dell,False,Dòng Khác,Inspiron,,,,,,Unknown,,,,,True,True,True,False,True,False,Intel,Other,True,Missing,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Dòng Khác,False,False,800000.0
Unknown,True,Lenovo,False,IdeaPad,IdeaPad,4.0,320.0,,4.0,320.0,i5-2430m,,4.0,320.0,,False,False,True,False,False,False,Intel,Mid,True,Missing,False,,Manufacturer,True,HDD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,IdeaPad,False,False,700000.0
Unknown,True,Dell,False,Inspiron,Inspiron,16.0,256.0,15.95,,256.0,i7-7700hq,15.6,16.0,256.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Inspiron,False,False,7700000.0
Unknown,True,Apple,False,MacBook Pro,MacBook Pro,16.0,512.0,15.95,16.0,512.0,Unknown,16.0,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Pro,False,False,12500000.0
Nhật Bản,False,Dell,False,Inspiron,Inspiron,8.0,256.0,13.95,8.0,,i7 11390h,14.0,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Inspiron,False,False,9800000.0
Unknown,True,ASUS,False,TUF Gaming,TUF Gaming,16.0,512.0,15.95,,,i7-12650h,,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,TUF Gaming,False,False,16500000.0
Unknown,True,Dell,False,Vostro,Vostro,16.0,500.0,13.95,16.0,500.0,Unknown,,16.0,500.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,0.0,Expired,False,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Vostro,False,False,7000000.0
