spec_key,group_size,median_price,min_price,max_price,unique_shop_1_names,unique_shop_2_names,unique_shop_3_names,price_range,relative_price_range
ASUS|12500H|16.0|512.0|16.0,5,17990000.0,15990000.0,19990000.0,4,4,5,4000000.0,0.22234574763757642
ASUS|125H|16.0|512.0|14.0,5,19350000.0,18100000.0,22199000.0,5,5,5,4099000.0,0.2118346253229974
Dell|10510U|8.0|512.0|14.0,5,22290000.0,20800000.0,25490000.0,5,5,5,4690000.0,0.2104082548227905
Lenovo|125H|16.0|1024.0|14.0,5,22699000.0,22399000.0,26990000.0,4,5,5,4591000.0,0.20225560597383144
MSI|12450H|16.0|512.0|15.6,5,13900000.0,12500000.0,15299000.0,4,5,4,2799000.0,0.20136690647482014
HP|10510U|8.0|512.0|14.0,5,19531050.0,18569000.0,21980000.0,3,4,3,3411000.0,0.17464498836468084
Lenovo|1135G7|8.0|256.0|14.0,5,17419000.0,15099000.0,17990000.0,4,5,5,2891000.0,0.16596819564842988
ASUS|225H|16.0|512.0|16.0,5,22590000.0,20990000.0,24490000.0,3,4,5,3500000.0,0.15493581230633025
Unknown|1335U|8.0|Unknown|14.0,5,14290000.0,13730000.0,15650000.0,4,5,5,1920000.0,0.13435969209237228
MSI|10750H|8.0|512.0|15.6,5,22600000.0,20900000.0,23900000.0,4,5,5,3000000.0,0.13274336283185842
HP|1165G7|8.0|512.0|13.3,5,24200000.0,23190000.0,24500000.0,1,5,5,1310000.0,0.05413223140495868
Unknown|UNKNOWN|8.0|Unknown|Unknown,4,11040000.0,10390000.0,38900000.0,4,4,3,28510000.0,2.5824275362318843
Lenovo|155U|16.0|512.0|14.0,4,25074500.0,24390000.0,55790000.0,3,4,4,31400000.0,1.2522682406428842
HP|11400H|8.0|512.0|16.1,4,19794500.0,16990000.0,40015000.0,4,3,3,23025000.0,1.1632018995175428
Lenovo|155H|32.0|1024.0|14.0,4,29274500.0,26990000.0,57699000.0,3,4,4,30709000.0,1.0490016908913902
HP|1255U|16.0|512.0|14.0,4,23845000.0,19190000.0,42000000.0,4,4,4,22810000.0,0.9565946739358356
Apple|UNKNOWN|8.0|128.0|13.3,4,23390000.0,6900000.0,26398900.0,3,4,4,19498900.0,0.8336425823001282
HP|1135G7|8.0|512.0|13.3,4,20338000.0,19228000.0,35000000.0,3,4,4,15772000.0,0.7754941488838627
HP|1334U|16.0|512.0|15.6,4,20125000.0,15990000.0,31490000.0,4,4,4,15500000.0,0.7701863354037267
Lenovo|13620H|16.0|512.0|15.6,4,15840000.0,15499000.0,27490000.0,3,4,3,11991000.0,0.7570075757575757
HP|125H|16.0|512.0|14.0,4,24240000.0,20790000.0,38000000.0,3,4,4,17210000.0,0.709983498349835
ASUS|1115G4|8.0|256.0|14.0,4,9652000.0,8405000.0,15190000.0,3,3,4,6785000.0,0.7029631164525487
Dell|12700H|16.0|512.0|15.6,4,37045000.0,16950000.0,41800000.0,3,4,4,24850000.0,0.670805776757997
Lenovo|255H|32.0|512.0|16.0,4,39500000.0,29990000.0,55900000.0,4,3,3,25910000.0,0.6559493670886076
Lenovo|1235U|8.0|256.0|14.0,4,14895000.0,11290000.0,19890000.0,3,3,2,8600000.0,0.5773749580396106
Lenovo|125U|16.0|512.0|14.0,4,24600000.0,18899000.0,33099000.0,4,4,2,14200000.0,0.5772357723577236
ASUS|12700H|16.0|512.0|15.6,4,26575000.0,21390000.0,36499000.0,4,4,4,15109000.0,0.5685418626528692
ASUS|12500H|8.0|512.0|14.0,4,17490000.0,14800000.0,24699000.0,4,4,4,9899000.0,0.565980560320183
Lenovo|5800H|16.0|512.0|16.0,4,32244500.0,23500000.0,41590000.0,4,4,4,18090000.0,0.5610259113957419
