ram_gb,storage_gb,screen_size_inch,brand_is_rare,model_is_rare,ram_missing,storage_missing,screen_missing,cpu_missing,gpu_missing,cpu_tier_encoded,gpu_tier_ord_filled,ram_level,storage_level,screen_size_level,brand_ASUS,brand_Acer,brand_Apple,brand_Dell,brand_HP,brand_Lenovo,brand_MSI,brand_Microsoft,brand_Other,model_Elitebook,model_Inspiron,model_Latitude,model_MacBook Air,model_MacBook Air M1,model_MacBook Pro,model_MacBook Pro M1,model_Nitro 5,model_Other,model_Precision,model_ProBook,model_ThinkPad,cpu_brand_AMD,cpu_brand_Apple,cpu_brand_Intel,cpu_brand_Microsoft SQ,cpu_brand_Other,cpu_brand_Qualcomm,storage_type_HDD,storage_type_Other,storage_type_SSD,storage_type_SSD + HDD,condition_Mới,condition_Unknown,condition_Đã sử dụng (chưa sửa chữa),condition_Đã sử dụng (qua sửa chữa),warranty_Active,warranty_Expired,warranty_Manufacturer,warranty_not_active,gpu_type_Apple SoC,gpu_type_Dedicated,gpu_type_Integrated,gpu_type_Missing_Info,target_price,log_target_price
16.0,512.0,17.95,0,0,0,0,0,0,0,5,2,4,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,14500000.0,16.489659276356317
16.0,256.0,0.0,0,0,0,0,1,0,1,6,-1,4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,5300000.0,15.483217567201578
16.0,256.0,13.95,0,0,0,0,0,0,0,6,0,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,10900000.0,16.204273438942487
16.0,512.0,15.95,0,0,0,0,0,0,0,6,2,4,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,19490000.0,16.785412122792106
16.0,256.0,15.95,0,0,0,0,0,0,0,6,0,4,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2800000.0,14.845130332288226
16.0,512.0,13.95,0,0,0,0,0,0,1,6,-1,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,13990000.0,16.45385341812129
16.0,256.0,13.95,0,1,0,0,0,0,1,5,-1,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,15800000.0,16.575520561288332
16.0,512.0,15.95,0,0,0,0,0,0,0,7,2,4,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,19800000.0,16.801192546169812
8.0,256.0,13.95,0,0,0,0,0,0,0,5,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,5300000.0,15.483217567201578
8.0,256.0,13.95,0,0,0,0,0,0,0,5,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,4950000.0,15.414898336565054
8.0,256.0,15.95,0,0,0,0,0,1,1,0,-1,3,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,3990000.0,15.19930203949258
32.0,512.0,13.95,0,0,0,0,0,0,0,6,0,5,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,15900000.0,16.58182973008354
32.0,1024.0,15.95,0,0,0,0,0,0,1,6,-1,5,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,13500000.0,16.41820031748273
8.0,128.0,13.95,0,0,0,0,0,0,0,5,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,6500000.0,15.687312888712007
8.0,512.0,15.95,0,0,0,0,0,0,0,5,2,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,5500000.0,15.520258832020865
16.0,1024.0,17.95,0,0,0,0,0,0,0,6,2,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,10200000.0,16.13789837629371
16.0,250.0,0.0,0,0,0,0,1,0,0,6,2,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,5650000.0,15.54716628011376
16.0,512.0,15.95,0,0,0,0,0,0,0,5,2,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,13500000.0,16.41820031748273
8.0,256.0,13.95,0,0,0,0,0,0,0,5,0,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,6600000.0,15.702580358511794
16.0,256.0,15.95,0,0,0,0,0,0,1,6,-1,4,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,7500000.0,15.830413711839864
32.0,512.0,15.95,0,0,0,0,0,0,0,6,2,5,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,24490000.0,17.01377546976134
8.0,256.0,0.0,0,0,0,0,1,0,1,5,-1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,10500000.0,16.166885910365842
16.0,256.0,13.95,0,1,0,0,0,0,1,5,-1,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,21500000.0,16.88356353960952
32.0,256.0,13.95,0,0,0,0,0,0,0,6,0,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,9500000.0,16.066802461833923
16.0,512.0,15.95,0,0,0,0,0,0,0,6,0,4,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,24900000.0,17.030378401595577
8.0,512.0,13.95,0,0,0,0,0,0,0,5,0,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,13400000.0,16.410765339548004
16.0,512.0,13.95,0,0,0,0,0,0,0,6,0,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,8900000.0,16.001561947061912
32.0,512.0,15.95,0,0,0,0,0,0,1,6,-1,5,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,27500000.0,17.129696599000436
16.0,512.0,13.95,0,1,0,0,0,0,0,6,0,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,19490000.0,16.785412122792106
8.0,512.0,0.0,0,0,0,0,1,0,0,5,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,13500000.0,16.41820031748273
16.0,512.0,15.95,0,0,0,0,0,0,0,6,2,4,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,20500000.0,16.835935492889124
4.0,500.0,15.95,0,0,0,0,0,0,0,2,0,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1600000.0,14.285514812209817
8.0,0.0,15.95,0,0,0,1,0,0,0,5,0,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,3400000.0,15.039286283703994
16.0,256.0,15.95,0,0,0,0,0,0,0,6,2,4,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,8800000.0,15.990262393084793
4.0,128.0,9.95,0,0,0,1,0,0,1,5,-1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,3000000.0,14.914123179965662
8.0,512.0,14.0,0,0,0,0,0,0,0,4,0,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,15950000.0,16.58496944989105
16.0,512.0,17.0,1,0,0,0,0,0,0,6,0,4,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,35190000.0,17.376272537714932
16.0,512.0,16.0,0,0,0,0,0,0,0,6,4,4,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,31490000.0,17.26518062483332
16.0,512.0,16.0,0,0,0,0,0,0,0,6,5,4,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,62990000.0,17.95848655747365
64.0,4096.0,0.0,0,0,0,0,1,0,1,8,-1,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,98190000.0,18.40241494532981
16.0,512.0,16.0,1,0,0,0,0,0,0,6,4,4,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,23490000.0,16.972085399206403
16.0,0.0,16.0,0,0,0,1,0,1,0,0,-1,4,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,51900000.0,17.76482936740394
4.0,256.0,15.6,0,0,0,0,0,0,0,3,-1,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,9500000.0,16.066802461833923
16.0,1024.0,14.0,0,0,0,0,0,1,0,0,0,4,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,16900000.0,16.642824239064897
64.0,2048.0,16.2,0,0,0,0,0,0,0,8,1,6,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,109000000.0,18.50685844936773
16.0,1024.0,16.0,0,0,0,0,0,0,0,6,0,4,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,38990000.0,17.478815786606383
16.0,0.0,0.0,0,0,0,1,1,0,0,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,29950000.0,17.215039915914712
16.0,1024.0,13.4,0,0,0,0,0,0,1,6,-1,4,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,38990000.0,17.478815786606383
4.0,256.0,14.0,0,0,0,0,0,0,0,4,0,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,17490000.0,16.67713990417031
16.0,1024.0,16.0,0,0,0,0,0,0,0,6,5,4,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,41290000.0,17.536130922081213
32.0,1024.0,15.0,0,0,0,0,0,0,1,6,-1,5,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,58800000.0,17.889652429875657
16.0,512.0,15.6,0,0,0,0,0,0,0,6,3,4,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,24470000.0,17.01295847628522
16.0,512.0,13.6,0,0,0,0,0,0,0,4,1,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,24490000.0,17.01377546976134
16.0,0.0,0.0,0,0,0,1,1,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,16900000.0,16.642824239064897
32.0,2048.0,16.0,0,0,0,0,0,1,0,0,5,5,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,71250000.0,18.081705391148123
8.0,256.0,13.3,0,0,0,0,0,0,0,4,1,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,26890000.0,17.10726506543359
16.0,512.0,15.6,0,0,0,0,0,0,0,3,0,4,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,9790000.0,16.096872116651735
16.0,1152.0,15.6,0,0,0,0,0,0,1,6,-1,4,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,23800000.0,16.98519618065851
4.0,1024.0,14.0,0,0,0,0,0,0,1,1,-1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,7150000.0,15.78262305453032
4.0,1152.0,14.0,0,0,0,0,0,0,1,4,-1,2,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,11990000.0,16.29958361040653
8.0,0.0,14.0,0,0,0,1,0,0,0,4,-1,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,16800000.0,16.636889503897294
16.0,512.0,16.0,0,0,0,0,0,0,0,4,4,4,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,22000000.0,16.906553056777135
32.0,512.0,15.6,0,0,0,0,0,0,0,6,3,5,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,53990000.0,17.804309420716418
24.0,512.0,15.3,0,0,0,0,0,0,0,4,1,5,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,36790000.0,17.420736654262257
8.0,512.0,15.6,0,0,0,0,0,0,0,6,0,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,16790000.0,16.636294088612985
8.0,512.0,14.0,0,0,0,0,0,0,1,4,-1,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,21200000.0,16.86951178681205
16.0,0.0,14.0,0,0,0,1,0,0,0,4,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,23200000.0,16.959662879739987
16.0,512.0,15.6,0,0,0,0,0,0,1,6,-1,4,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,37190000.0,17.4315504927902
4.0,1024.0,15.6,0,0,0,0,0,0,1,6,-1,2,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,17200000.0,16.660419999923214
64.0,2048.0,16.0,0,0,0,0,0,0,0,8,5,6,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,127000000.0,18.65969765229688
8.0,512.0,15.6,0,0,0,0,0,0,0,4,0,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,9990000.0,16.11709525072483
32.0,512.0,15.3,0,0,0,0,0,0,0,4,1,5,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,44899000.0,17.619926103021754
4.0,256.0,15.6,0,0,0,0,0,0,0,3,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,10999000.0,16.213315008456604
32.0,1024.0,14.2,0,0,0,0,0,0,0,4,1,5,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,55990000.0,17.840683679185407
16.0,1024.0,16.0,0,0,0,0,0,0,0,6,4,4,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,36390000.0,17.40980459706842
8.0,512.0,16.0,0,0,0,0,0,0,0,4,-1,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,15100000.0,16.530205368010318
8.0,256.0,14.0,0,0,0,0,0,0,0,4,0,3,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,17890000.0,16.699752511382048
32.0,1024.0,13.3,0,0,0,0,0,1,0,0,0,5,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,37990000.0,17.452833551486524
4.0,512.0,15.6,0,0,0,0,0,0,0,4,0,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,15690000.0,16.568534188444076
32.0,1024.0,16.0,0,0,0,0,0,0,0,8,0,5,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,23990000.0,16.993147676499913
16.0,1024.0,16.0,0,0,0,0,0,0,1,6,-1,4,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,22990000.0,16.950569940236537
32.0,32.0,13.4,0,0,0,0,0,0,1,6,-1,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,40490000.0,17.5165656127058
16.0,512.0,16.0,0,0,0,0,0,0,0,6,3,4,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,37000000.0,17.426428497635523
8.0,256.0,14.0,0,0,0,0,0,0,0,6,0,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,26290000.0,17.08469923474334
4.0,512.0,14.0,0,0,0,0,0,0,0,3,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,7590000.0,15.84234228112411
24.0,512.0,16.0,0,0,0,0,0,0,0,6,1,5,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,54500000.0,17.813711277982097
4.0,128.0,13.3,0,0,0,0,0,0,1,4,-1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,17860000.0,16.698074189403666
4.0,500.0,15.6,0,0,0,0,0,0,0,4,-1,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,12726000.0,16.359157781354156
16.0,512.0,16.0,0,0,0,0,0,0,1,6,-1,4,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,29900000.0,17.21336907180573
32.0,1024.0,14.0,0,0,0,0,0,1,0,0,0,5,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,60900000.0,17.924743749100486
8.0,512.0,13.3,0,0,0,0,0,0,0,6,0,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,22990000.0,16.950569940236537
16.0,512.0,14.0,0,0,0,0,0,0,0,6,0,4,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,21500000.0,16.88356353960952
16.0,512.0,12.0,0,0,0,0,0,0,1,4,-1,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,22490000.0,16.928581368399705
8.0,1152.0,15.6,0,0,0,0,0,0,0,4,2,3,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,22490000.0,16.928581368399705
16.0,256.0,12.4,0,0,0,0,0,0,0,4,0,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,14499000.0,16.4895903084656
32.0,512.0,15.6,0,0,0,0,0,0,0,6,3,5,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,22900000.0,16.94664751219259
8.0,1024.0,14.0,0,0,0,0,0,0,1,6,-1,3,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,21250000.0,16.871867500393524
4.0,500.0,15.6,0,0,0,0,0,0,0,4,0,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,17290000.0,16.66563891549637
