ram_gb,storage_gb,screen_size_inch,brand_is_rare,model_is_rare,ram_missing,storage_missing,screen_missing,target_price,log_target_price,no_info_brand,no_info_model,no_info_cpu_brand,no_info_cpu_tier,no_info_gpu,storage_ssd,storage_hdd,no_info_storage,condition_score,cpu_tier_encoded,brand_ASUS,brand_Acer,brand_Apple,brand_Dell,brand_HP,brand_LG,brand_Lenovo,brand_MSI,brand_Microsoft,model_Aspire,model_Elitebook,model_Elitebook 800,model_Gaming Thin GF,model_IdeaPad,model_Inspiron,model_Latitude,model_Latitude 14 7000,model_Latitude E Series,model_Legion,model_Legion 5,model_MacBook Air,model_MacBook Air M1,model_MacBook Air M2,model_MacBook Pro,model_MacBook Pro M1,model_MacBook Pro M2,model_Macbook air m4,model_Nitro 5,model_Pavilion 15,model_Precision,model_ProBook,model_ROG Strix,model_TUF Gaming,model_TUF Gaming F15,model_ThinkPad,model_ThinkPad X1 Carbon,model_Vivobook 15,model_Vostro,model_X Series,model_XPS 13,cpu_brand_AMD,cpu_brand_Apple,cpu_brand_Intel,cpu_brand_Qualcomm,cpu_family_ord_filled,cpu_family_group_AMD Ryzen,cpu_family_group_Apple Silicon,cpu_family_group_Intel Core Ultra,cpu_family_group_Intel Core i,cpu_family_group_Intel Low End,cpu_intel_generation_ord,cpu_amd_generation_ord,cpu_apple_core_spec,cpu_suffix_power_ord_filled,gpu_tier_ord_filled,warranty_expired,warranty_active,warranty_not_activated,ram_storage_product_scaled,ram_storage_balance,memory_storage_score,is_entry_memory_storage,is_mid_memory_storage,is_premium_memory_storage,brand_segment_premium,brand_segment_business,brand_segment_gaming_value,brand_segment_rare
16.0,256.0,16.0,0,0,0,0,0,22.99,3.177637076851603,0,1,0,0,1,1,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,15,0,0,0,-1,0,0,1,0.5,0.5,11.215502773007653,0,0,0,0,1,0,0
16.0,1024.0,13.0,0,0,0,0,0,50.699,3.9454384389675496,0,1,0,0,0,1,0,0,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,11,0,0,1,0,0,0,1,2.0,1.0,12.598874579684942,0,1,0,0,1,0,0
19.0,1024.0,14.0,0,0,0,0,0,43.89,3.804215052793841,0,1,0,0,0,1,0,0,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,1,0,1,0,0,1,2.375,1.1875,12.92391243868049,0,1,0,1,0,0,0
36.0,512.0,16.2,0,0,0,0,0,53.0,3.9889840465642745,0,1,0,0,0,1,0,0,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,1,0,1,0,0,1,2.25,1.0,13.462111670459219,0,1,0,1,0,0,0
0.0,1024.0,14.0,0,0,1,0,0,54.59,4.018003328965378,0,1,0,1,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,9,0,0,0,0,0,1,0.0,0.0,6.932447891572509,0,0,0,0,1,0,0
16.0,256.0,12.3,0,0,0,0,0,44.439,3.816370767128484,0,1,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,11,0,0,1,0,0,0,1,0.5,0.5,11.215502773007653,0,0,0,1,0,0,0
16.0,512.0,14.0,0,0,0,0,0,12.5,2.602689685444384,0,1,0,0,0,1,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,12,0,0,1,0,0,0,1,1.0,1.0,11.906702533283202,0,1,0,0,1,0,0
8.0,0.0,0.0,0,0,0,1,1,17.99,2.9439125248241944,1,1,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,11,0,0,3,3,0,0,1,0.0,0.0,4.394449154672439,1,0,0,0,0,0,0
16.0,1024.0,14.0,0,0,0,0,0,18.5,2.970414465569701,0,1,0,0,0,1,0,0,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,8,0,3,0,0,0,1,2.0,1.0,12.598874579684942,0,1,0,0,1,0,0
32.0,1024.0,14.5,0,0,0,0,0,38.489,3.676022152111381,0,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,9,0,0,0,0,0,1,4.0,2.0,13.92546301450547,0,1,1,0,1,0,0
32.0,512.0,15.3,0,0,0,0,0,45.95,3.849083205654272,0,1,0,0,0,1,0,0,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,1,0,1,0,0,1,2.0,1.0,13.23329096810373,0,1,0,1,0,0,0
16.0,512.0,15.6,0,0,0,0,0,20.19,3.053529372280208,0,1,0,0,0,1,0,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,13,0,0,2,0,0,0,1,1.0,1.0,11.906702533283202,0,1,0,0,0,1,0
16.0,1024.0,15.6,0,0,0,0,0,27.49,3.3495531485098167,0,1,0,0,0,1,0,0,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,7,0,3,3,0,0,1,2.0,1.0,12.598874579684942,0,1,0,0,1,0,0
16.0,1024.0,14.0,0,0,0,0,0,15.999,2.8331545187966327,0,1,0,0,0,1,0,0,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,12,0,0,2,0,0,0,1,2.0,1.0,12.598874579684942,0,1,0,0,0,1,0
4.0,1024.0,15.6,0,0,0,0,0,7.5,2.1400661634962708,1,1,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,8,0,0,1,0,0,0,1,0.5,0.25,10.151323716440709,0,0,0,0,0,0,0
16.0,512.0,14.0,0,0,0,0,0,17.29,2.906354462402774,0,1,0,0,0,1,0,0,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,13,0,0,3,0,0,0,1,1.0,1.0,11.906702533283202,0,1,0,0,1,0,0
8.0,512.0,14.0,0,0,0,0,0,18.9,2.990719731730447,0,1,0,0,0,1,0,0,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,8,0,0,1,0,0,0,1,0.5,0.5,10.634724999843208,0,0,0,0,0,1,0
4.0,0.0,0.0,0,0,0,1,1,10.99,2.4840729690394228,0,1,0,0,1,0,0,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,6,0,0,0,-1,0,0,1,0.0,0.0,3.2188758248682006,1,0,0,0,0,1,0
8.0,256.0,13.3,0,0,0,0,0,17.2,2.9014215940827497,0,1,0,0,0,1,0,0,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,11,0,0,1,0,0,0,1,0.25,0.5,9.94352523956766,1,0,0,0,1,0,0
16.0,512.0,16.0,1,0,0,0,0,44.69,3.82187945557518,0,1,0,0,0,1,0,0,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,14,0,0,3,0,0,0,1,1.0,1.0,11.906702533283202,0,1,0,1,0,0,1
16.0,1024.0,14.0,0,0,0,0,0,25.49,3.2767673032839784,0,1,0,0,1,1,0,0,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,5,0,3,-1,0,0,1,2.0,1.0,12.598874579684942,0,1,0,0,1,0,0
8.0,1024.0,15.6,0,0,0,0,0,21.1,3.095577608523707,0,1,0,0,0,0,1,0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,7,0,0,3,2,0,0,1,1.0,0.5,11.326897046244948,0,0,0,0,1,0,0
4.0,256.0,15.6,0,0,0,0,0,10.0,2.3978952727983707,0,1,0,0,0,1,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,0,1,0,0,0,1,0.125,0.25,8.76795190976342,1,0,0,0,0,1,0
4.0,256.0,14.0,0,0,0,0,0,9.79,2.378619779270043,0,1,0,0,0,1,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,11,0,0,1,0,0,0,1,0.125,0.25,8.76795190976342,1,0,0,0,1,0,0
16.0,1024.0,15.6,0,0,0,0,0,17.5,2.917770732084279,0,1,0,0,0,1,0,0,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,13,0,0,3,0,0,0,1,2.0,1.0,12.598874579684942,0,1,0,0,1,0,0
16.0,512.0,13.3,0,0,0,0,0,26.49,3.3138223021771545,0,1,0,0,0,1,0,0,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,12,0,0,2,0,0,0,1,1.0,1.0,11.906702533283202,0,1,0,0,1,0,0
16.0,1024.0,13.5,0,0,0,0,0,48.7,3.906004933102583,0,1,0,0,0,1,0,0,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,13,0,0,1,0,0,0,1,2.0,1.0,12.598874579684942,0,1,0,0,1,0,0
16.0,1024.0,14.5,0,0,0,0,0,19.9,3.039749158970765,0,1,0,0,0,1,0,0,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,8,0,3,0,0,0,1,2.0,1.0,12.598874579684942,0,1,0,0,1,0,0
16.0,1024.0,16.0,0,0,0,0,0,40.99,3.737431494696102,1,1,0,0,0,1,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,13,0,0,4,4,0,0,1,2.0,1.0,12.598874579684942,0,1,0,0,0,0,0
16.0,512.0,15.6,0,0,0,0,0,22.749,3.1675404243310408,1,1,0,0,0,1,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,13,0,0,2,0,0,0,1,1.0,1.0,11.906702533283202,0,1,0,0,0,0,0
8.0,512.0,15.6,0,0,0,0,0,15.909,2.827846024556292,0,1,0,0,0,1,0,0,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,13,0,0,1,0,0,0,1,0.5,0.5,10.634724999843208,0,0,0,0,1,0,0
16.0,1024.0,15.6,0,0,0,0,0,18.999,2.995682272303949,0,1,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,13,0,0,3,3,0,0,1,2.0,1.0,12.598874579684942,0,1,0,0,0,1,0
32.0,2048.0,13.3,0,0,0,0,0,44.99,3.8284239815518326,0,1,0,0,0,1,0,0,3,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,15,0,0,1,0,0,0,1,8.0,2.0,14.61812227117186,0,1,1,0,0,1,0
8.0,512.0,14.0,0,0,0,0,0,17.99,2.9439125248241944,1,1,0,0,1,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,11,0,0,1,-1,0,0,1,0.5,0.5,10.634724999843208,0,0,0,0,0,0,0
4.0,128.0,14.0,0,0,0,0,0,4.35,1.6770965609079151,0,1,0,0,0,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.0625,0.25,8.078688229229872,1,0,0,0,1,0,0
16.0,512.0,16.0,0,0,0,0,0,20.99,3.09058780456667,0,1,0,0,1,1,0,0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,14,0,0,1,-1,0,0,1,1.0,1.0,11.906702533283202,0,1,0,0,1,0,0
16.0,512.0,13.3,0,0,0,0,0,17.0,2.8903717578961645,0,1,0,0,0,1,0,0,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,11,0,0,1,0,0,0,1,1.0,1.0,11.906702533283202,0,1,0,0,1,0,0
8.0,512.0,15.0,0,0,0,0,0,16.59,2.867330558749466,0,1,0,0,0,1,0,0,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,11,0,0,1,0,0,0,1,0.5,0.5,10.634724999843208,0,0,0,0,1,0,0
16.0,512.0,16.0,0,0,0,0,0,25.49,3.2767673032839784,0,1,0,0,0,1,0,0,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,11,0,0,3,3,0,0,1,1.0,1.0,11.906702533283202,0,1,0,0,0,1,0
32.0,2048.0,17.3,0,0,0,0,0,63.05,4.159664028342744,0,1,0,0,0,1,0,0,3,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,12,0,0,3,3,0,0,1,8.0,2.0,14.61812227117186,0,1,1,0,0,1,0
8.0,2048.0,15.6,0,0,0,0,0,22.98,3.177220149599368,0,1,0,0,0,0,1,0,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,8,0,0,1,0,0,0,1,2.0,0.5,12.01955630291134,0,0,0,0,1,0,0
16.0,1024.0,16.0,0,0,0,0,0,31.699,3.487344496395843,0,1,0,0,0,1,0,0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,11,0,0,3,3,0,0,1,2.0,1.0,12.598874579684942,0,1,0,0,1,0,0
24.0,2048.0,14.2,0,0,0,0,0,70.99,4.276527220481212,0,1,0,0,0,1,0,0,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,1,0,1,0,0,1,6.0,1.5,14.062858797975302,0,1,0,1,0,0,0
8.0,512.0,15.6,0,0,0,0,0,22.99,3.177637076851603,0,1,0,0,0,1,0,0,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,5,0,3,3,0,0,1,0.5,0.5,10.634724999843208,0,0,0,0,1,0,0
16.0,256.0,13.8,0,0,0,0,0,40.5,3.725693427236653,0,1,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,15,0,0,1,0,0,0,1,0.5,0.5,11.215502773007653,0,0,0,1,0,0,0
16.0,512.0,15.6,0,0,0,0,0,25.73,3.285786530150828,0,1,0,0,0,1,0,0,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,12,0,0,3,3,0,0,1,1.0,1.0,11.906702533283202,0,1,0,0,1,0,0
16.0,512.0,16.0,0,0,0,0,0,25.79,3.2880286835565173,0,1,0,0,0,1,0,0,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,12,0,0,2,0,0,0,1,1.0,1.0,11.906702533283202,0,1,0,0,1,0,0
24.0,512.0,14.0,0,0,0,0,0,30.2,3.4404180948154366,0,1,0,0,0,1,0,0,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,15,0,0,3,0,0,0,1,1.5,1.0,12.67802749490717,0,1,0,0,1,0,0
8.0,256.0,14.0,0,0,0,0,0,16.0,2.833213344056216,0,1,0,0,1,1,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,8,0,0,1,-1,0,0,1,0.25,0.5,9.94352523956766,1,0,0,0,0,1,0
16.0,512.0,13.5,0,0,0,0,0,26.0,3.295836866004329,0,1,0,0,0,1,0,0,3,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,12,0,0,1,0,0,0,1,1.0,1.0,11.906702533283202,0,1,0,1,0,0,0
8.0,256.0,12.0,0,0,0,0,0,16.5,2.862200880929469,0,1,0,0,1,1,0,0,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,-1,0,0,1,0.25,0.5,9.94352523956766,1,0,0,1,0,0,0
8.0,256.0,13.6,0,0,0,0,0,29.79,3.427189961936409,0,1,0,0,0,1,0,0,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,1,0,1,0,0,1,0.25,0.5,9.94352523956766,1,0,0,1,0,0,0
8.0,512.0,15.6,0,0,0,0,0,30.9,3.462606009790799,0,1,0,0,1,1,0,0,3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,4,0,3,-1,0,0,1,0.5,0.5,10.634724999843208,0,0,0,0,0,1,0
16.0,512.0,16.1,0,0,0,0,0,19.59,3.0248055210396982,0,1,0,0,1,1,0,0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,6,0,3,-1,0,0,1,1.0,1.0,11.906702533283202,0,1,0,0,1,0,0
16.0,512.0,15.6,0,0,0,0,0,26.99,3.331847303527362,0,1,0,1,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,15,0,0,3,3,0,0,1,1.0,1.0,11.906702533283202,0,1,0,0,0,1,0
16.0,1024.0,14.0,0,0,0,0,0,20.0,3.044522437723423,0,1,0,0,0,1,0,0,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,15,0,0,1,0,0,0,1,2.0,1.0,12.598874579684942,0,1,0,0,1,0,0
16.0,1024.0,14.0,0,0,0,0,0,43.09,3.7862329993698474,0,1,0,0,0,1,0,0,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,1,0,1,0,0,1,2.0,1.0,12.598874579684942,0,1,0,1,0,0,0
16.0,512.0,14.0,0,0,0,0,0,19.5,3.0204248861443626,0,1,0,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,9,0,0,0,0,0,1,1.0,1.0,11.906702533283202,0,1,0,0,1,0,0
24.0,512.0,13.6,0,0,0,0,0,33.99,3.5550623063795967,0,1,0,0,0,1,0,0,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,1,0,1,0,0,1,1.5,1.0,12.67802749490717,0,1,0,1,0,0,0
4.0,256.0,15.6,0,0,0,0,0,9.089,2.3114457214262423,0,1,0,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.125,0.25,8.76795190976342,1,0,0,0,0,1,0
4.0,500.0,13.3,0,0,0,0,0,15.79,2.8207834710894493,0,1,0,0,0,0,1,0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,8,0,0,1,0,0,0,1,0.244140625,0.25,9.435481925953065,0,0,0,0,1,0,0
64.0,1024.0,16.0,0,0,0,0,0,80.49,4.400480313332128,0,1,0,0,0,1,0,0,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,15,0,0,3,3,0,0,1,8.0,2.0,15.281222431363783,0,1,1,0,1,0,0
16.0,512.0,16.0,0,0,0,0,0,20.59,3.072230244526716,0,1,0,0,0,1,0,0,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,12,0,0,3,3,0,0,1,1.0,1.0,11.906702533283202,0,1,0,0,1,0,0
128.0,8192.0,16.0,0,0,0,0,0,179.4,5.195176607628524,0,1,0,0,0,1,0,0,3,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,1,0,1,0,0,1,128.0,8.0,18.73066021886516,0,1,1,1,0,0,0
4.0,256.0,14.0,0,0,0,0,0,12.75,2.6210388241125804,0,1,0,0,1,1,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,7,0,0,1,-1,0,0,1,0.125,0.25,8.76795190976342,1,0,0,0,0,1,0
