ram_gb,storage_gb,screen_size_inch,brand_is_rare,model_is_rare,ram_missing,storage_missing,screen_missing,target_price,log_target_price,no_info_brand,no_info_model,no_info_cpu_brand,no_info_cpu_tier,no_info_gpu,storage_ssd,storage_hdd,no_info_storage,condition_score,warranty_encoded,cpu_tier_encoded,brand_ASUS,brand_Acer,brand_Apple,brand_Dell,brand_Gigabyte,brand_HP,brand_LG,brand_Lenovo,brand_MSI,brand_Microsoft,brand_Other,brand_Sony,brand_Toshiba,model_Aspire,model_Elitebook,model_Elitebook 800,model_Gaming Thin GF,model_IdeaPad,model_Inspiron,model_Latitude,model_Latitude 14 7000,model_Latitude E Series,model_Legion,model_Legion 5,model_MacBook Air,model_MacBook Air M1,model_MacBook Air M2,model_MacBook Pro,model_MacBook Pro M1,model_MacBook Pro M2,model_Macbook air m4,model_Nitro 5,model_Other,model_Pavilion 15,model_Precision,model_ProBook,model_ROG Strix,model_TUF Gaming,model_TUF Gaming F15,model_ThinkPad,model_ThinkPad X1 Carbon,model_Vivobook 15,model_Vostro,model_X Series,model_XPS 13,cpu_brand_AMD,cpu_brand_Apple,cpu_brand_Intel,cpu_brand_Microsoft SQ,cpu_brand_Other,cpu_brand_Qualcomm,cpu_family_ord_filled,cpu_family_group_AMD Ryzen,cpu_family_group_Apple Silicon,cpu_family_group_Intel Core Ultra,cpu_family_group_Intel Core i,cpu_family_group_Intel Low End,cpu_intel_generation_ord,cpu_amd_generation_ord,cpu_apple_core_spec,cpu_qualcomm_snapdragon_spec,cpu_suffix_power_ord_filled,gpu_tier_ord_filled,gpu_type_Apple SoC,gpu_type_Dedicated,gpu_type_Integrated,gpu_type_Missing_Info
8.0,0.0,0.0,0,0,0,1,1,8.99,2.301584592660462,0,1,0,0,0,0,0,1,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,1,0
32.0,1024.0,16.0,0,0,0,0,0,79.9,4.393213824064446,0,1,0,0,0,1,0,0,3,2,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,12,0,0,0,3,3,0,1,0,0
8.0,512.0,15.6,0,0,0,0,0,16.7,2.8735646395797834,0,1,0,0,0,1,0,0,3,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,10,0,0,0,1,0,0,0,1,0
32.0,1024.0,14.0,0,0,0,0,0,21.5,3.1135153092103742,0,1,0,1,1,1,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,15,0,0,0,3,-1,0,0,0,1
8.0,256.0,15.6,0,0,0,0,0,15.2,2.785011242238338,0,1,0,0,0,1,0,0,3,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,4,0,0,1,0,0,0,1,0
8.0,128.0,12.3,0,0,0,0,0,22.49,3.1565747986708215,0,1,1,1,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,10,0,0,0,1,0,0,0,1,0
36.0,512.0,14.2,0,0,0,0,0,50.9,3.949318790171843,0,1,0,0,0,1,0,0,3,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
4.0,1024.0,14.0,0,0,0,0,0,11.799,2.5493670428736546,0,1,0,0,0,1,1,0,3,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,1,0
24.0,512.0,15.6,0,0,0,0,0,25.49,3.2767673032839784,0,1,0,0,0,1,0,0,3,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,7,0,0,3,4,0,1,0,0
8.0,1024.0,17.3,0,0,0,0,0,25.495,3.2769560359447256,0,1,0,0,1,0,1,0,3,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,7,0,0,0,3,-1,0,0,0,1
2.0,500.0,11.6,0,0,0,0,0,5.65,1.8946168546677629,0,1,0,0,1,0,1,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,0,1
8.0,256.0,14.0,0,0,0,0,0,8.199,2.21909478249502,0,1,0,0,0,1,0,0,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,1,0
16.0,512.0,17.0,0,0,0,0,0,63.5,4.1666652238017265,0,1,0,0,0,1,0,0,3,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,13,0,0,0,3,4,0,1,0,0
32.0,1024.0,16.2,0,0,0,0,0,78.99,4.3819016268607305,0,1,0,0,0,1,0,0,3,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
24.0,1024.0,16.2,0,0,0,0,0,72.99,4.303929948937459,0,1,0,0,0,1,0,0,3,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
16.0,0.0,0.0,0,0,0,1,1,24.5,3.2386784521643803,1,1,0,0,0,0,0,1,3,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,13,0,0,0,3,4,0,1,0,0
32.0,1024.0,14.0,0,0,0,0,0,46.73,3.865560131017805,0,1,0,0,0,1,0,0,3,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,5,0,0,3,2,0,1,0,0
16.0,512.0,15.6,0,0,0,0,0,13.9,2.7013612129514133,0,1,0,0,0,1,0,0,3,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,13,0,0,0,1,0,0,0,1,0
16.0,512.0,14.0,0,0,0,0,0,20.99,3.09058780456667,0,1,0,0,1,1,0,0,3,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,1
16.0,1024.0,15.6,0,0,0,0,0,65.99,4.204543354520176,0,1,0,0,0,1,0,0,3,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,12,0,0,0,3,3,0,1,0,0
8.0,512.0,14.0,0,0,0,0,0,13.079,2.6446843254803905,0,1,0,0,0,1,0,0,3,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,7,0,0,1,0,0,0,1,0
16.0,16.0,16.0,0,0,0,0,0,35.599,3.6000209176296853,0,1,1,1,0,1,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,14,0,0,0,3,3,0,1,0,0
32.0,2048.0,16.0,0,0,0,0,0,58.99,4.094177881665002,0,1,0,0,0,1,0,0,3,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,13,0,0,0,4,4,0,1,0,0
16.0,512.0,15.6,0,0,0,0,0,76.9,4.355425952876702,0,1,0,0,1,1,0,0,3,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,10,0,0,0,3,-1,0,0,0,1
8.0,512.0,15.6,0,0,0,0,0,22.79,3.1692653243148663,0,1,0,0,0,1,0,0,3,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,12,0,0,0,3,3,0,1,0,0
16.0,1024.0,14.0,0,0,0,0,0,18.8,2.9856819377004897,0,1,0,1,1,1,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,15,0,0,0,3,-1,0,0,0,1
32.0,512.0,16.0,0,0,0,0,0,43.75,3.8010914447208646,0,1,0,0,0,1,0,0,3,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,14,0,0,0,4,4,0,1,0,0
8.0,256.0,12.4,0,0,0,0,0,11.5,2.5257286443082556,1,1,1,1,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,10,0,0,0,1,0,0,0,1,0
16.0,512.0,14.0,0,0,0,0,0,20.839,3.083697362282635,0,1,0,1,1,1,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,15,0,0,0,3,-1,0,0,0,1
32.0,1024.0,14.0,0,0,0,0,0,45.49,3.8392372357024933,0,1,0,0,0,1,0,0,3,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,11,0,0,0,1,0,0,0,1,0
32.0,1024.0,14.0,0,0,0,0,0,33.79,3.5493299891638506,0,1,0,0,0,1,0,0,3,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,15,0,0,0,1,0,0,0,1,0
8.0,1024.0,15.6,0,0,0,0,0,20.265,3.057062528705597,0,1,0,0,0,0,1,0,3,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,4,0,0,0,3,0,0,0,1,0
4.0,256.0,13.3,0,0,0,0,0,15.899,2.8272544485806868,0,1,0,0,0,1,0,0,3,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,1,0,0,0,1,0
16.0,0.0,14.0,0,0,0,1,0,19.69,3.029650491757452,1,1,0,0,0,0,0,1,3,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,11,0,0,0,1,0,0,0,1,0
8.0,256.0,15.3,0,0,0,0,0,19.0,2.995732273553991,0,1,0,0,0,1,0,0,3,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
8.0,500.0,14.0,0,0,0,0,0,5.7,1.9021075263969205,0,1,0,0,0,0,1,0,3,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,4,0,0,0,3,2,0,1,0,0
32.0,1024.0,15.3,0,0,0,0,0,51.49,3.9606226752642084,0,1,0,0,0,1,0,0,3,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
32.0,1024.0,16.0,0,0,0,0,0,76.79,4.354012888218683,0,1,0,0,0,1,0,0,3,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,12,0,0,0,3,3,0,1,0,0
16.0,1024.0,13.3,0,0,0,0,0,38.2,3.6686767467964168,0,1,0,0,0,1,0,0,3,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,14,0,0,0,3,0,0,0,1,0
4.0,1024.0,14.0,0,0,0,0,0,12.09,2.5718485799218085,0,1,0,0,0,0,1,0,3,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,8,0,0,0,1,0,0,0,1,0
8.0,0.0,14.0,0,0,0,1,0,13.73,2.689886230474539,0,1,0,0,0,0,0,1,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,13,0,0,0,1,0,0,0,1,0
16.0,512.0,16.0,0,0,0,0,0,15.99,2.8326249356838407,0,1,0,0,0,1,0,0,3,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,7,0,0,3,0,0,0,1,0
32.0,1024.0,14.5,0,0,0,0,0,28.99,3.4008639927609177,0,1,0,0,0,1,0,0,3,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,15,0,0,0,3,0,0,0,1,0
8.0,256.0,17.3,0,0,0,0,0,23.39,3.194173212227829,0,1,0,0,1,1,0,0,3,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,9,0,0,0,3,-1,0,0,0,1
4.0,256.0,13.3,0,0,0,0,0,18.5,2.970414465569701,0,1,0,0,1,1,0,0,3,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,6,0,0,0,0,-1,0,0,0,1
32.0,1024.0,14.0,0,0,0,0,0,39.49,3.7010550300440697,0,1,0,1,0,1,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,9,0,0,0,0,0,0,1,0
32.0,1024.0,16.0,0,0,0,0,0,77.99,4.369321262176328,0,1,0,0,0,1,0,0,3,2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
32.0,1024.0,14.0,0,0,0,0,0,35.89,3.607940511608584,0,1,0,1,0,1,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,9,0,0,0,0,0,0,1,0
8.0,256.0,15.6,0,0,0,0,0,20.99,3.09058780456667,0,1,0,0,0,1,0,0,3,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,11,0,0,0,1,0,0,0,1,0
8.0,256.0,15.6,0,0,0,0,0,10.9,2.4765384001174837,0,1,0,0,0,1,0,0,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,13,0,0,0,1,0,0,0,1,0
4.0,256.0,14.0,0,0,0,0,0,13.69,2.6871669901857858,0,1,0,0,0,1,0,0,3,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,10,0,0,0,1,0,0,0,1,0
8.0,0.0,14.0,0,0,0,1,0,11.3,2.509599262378372,1,1,0,0,0,0,0,1,3,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,7,0,0,1,0,0,0,1,0
4.0,1024.0,15.6,0,0,0,0,0,9.49,2.3504224224082058,0,1,0,0,1,0,1,0,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,7,0,0,0,1,-1,0,0,0,1
16.0,512.0,13.3,0,0,0,0,0,16.8,2.8791984572980396,0,1,0,0,0,1,0,0,3,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,13,0,0,0,1,0,0,0,1,0
16.0,1024.0,16.0,0,0,0,0,0,19.299,3.010571623750631,0,1,0,0,0,1,0,0,3,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,7,0,0,1,0,0,0,1,0
32.0,1024.0,18.0,0,0,0,0,0,79.8,4.39197696552705,0,1,0,0,0,1,0,0,3,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,15,0,0,0,4,5,0,1,0,0
32.0,512.0,13.5,0,0,0,0,0,36.499,3.6243142659541365,0,1,0,0,0,1,0,0,3,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,14,0,0,0,3,0,0,0,1,0
18.0,512.0,14.0,0,0,0,0,0,28.399,3.380960660160718,0,1,1,1,1,1,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,14,0,0,0,1,-1,0,0,0,1
16.0,1024.0,15.6,0,0,0,0,0,19.0,2.995732273553991,0,1,0,1,0,1,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,7,0,0,3,3,0,1,0,0
16.0,512.0,15.6,0,0,0,0,0,25.99,3.2954664270299134,0,1,0,0,0,1,0,0,3,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,11,0,0,0,3,3,0,1,0,0
4.0,500.0,15.6,0,0,0,0,0,9.49,2.3504224224082058,0,1,0,0,1,0,1,0,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,7,0,0,0,1,-1,0,0,0,1
16.0,512.0,15.6,0,0,0,0,0,11.799,2.5493670428736546,0,1,0,0,0,1,0,0,3,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,5,0,0,1,0,0,0,1,0
4.0,320.0,14.0,0,0,0,0,0,5.39,1.8547342683894434,0,1,0,0,1,0,1,0,3,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,3,0,0,0,0,-1,0,0,0,1
16.0,0.0,16.0,0,0,0,1,0,24.5,3.2386784521643803,1,1,0,0,0,0,0,1,3,2,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,5,0,0,3,3,0,1,0,0
8.0,512.0,14.0,0,0,0,0,0,14.59,2.7466296830696852,0,1,0,0,0,1,0,0,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,13,0,0,0,1,0,0,0,1,0
8.0,512.0,14.0,0,0,0,0,0,14.5,2.740840023925201,0,1,0,0,0,1,0,0,3,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,11,0,0,0,1,0,0,0,1,0
4.0,500.0,15.6,0,0,0,0,0,12.3,2.5877640352277083,0,1,0,0,0,0,1,0,3,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,8,0,0,0,1,0,0,0,1,0
16.0,1152.0,15.6,0,0,0,0,0,29.3,3.4111477125153233,0,1,0,0,1,1,1,0,3,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,6,0,0,0,3,-1,0,0,0,1
